loss,accuracy,val_loss,val_accuracy
1.72575843334198,0.44186997413635254,1.5737017393112183,0.4795849025249481
1.5668314695358276,0.4889025092124939,1.4660426378250122,0.5301973223686218
1.4659342765808105,0.5393260717391968,1.427383303642273,0.5455937385559082
1.3970897197723389,0.5700837969779968,1.2962099313735962,0.5971418619155884
1.329699993133545,0.5944903492927551,1.2565258741378784,0.6148349642753601
1.2757796049118042,0.6127045750617981,1.1909884214401245,0.6355052590370178
1.2307167053222656,0.6246016621589661,1.152058720588684,0.6491153240203857
1.1750409603118896,0.6424415707588196,1.1132304668426514,0.6611942648887634
1.1310118436813354,0.6561192274093628,1.1059532165527344,0.658132016658783
1.0944632291793823,0.6655892133712769,1.0309109687805176,0.6816093921661377
1.0586706399917603,0.6767491102218628,1.0023853778839111,0.691561758518219
1.0182567834854126,0.6869563460350037,0.9782949686050415,0.6956447958946228
0.9875375628471375,0.6993978023529053,0.9839816093444824,0.6987920999526978
0.962159276008606,0.7062025666236877,0.9561150074005127,0.7036406993865967
0.9299026131629944,0.7161489129066467,0.9063717126846313,0.7209935188293457
0.9048662781715393,0.7233847379684448,0.8952320218086243,0.7203130125999451
0.874112606048584,0.7342497110366821,0.9417744278907776,0.707808792591095
0.8520759344100952,0.7416329383850098,0.8453941941261292,0.7413235902786255
0.8380516767501831,0.7450807094573975,0.8869779109954834,0.7247363328933716
0.8219541311264038,0.7518854737281799,0.8124297857284546,0.7505103945732117
0.7951824069023132,0.7610833048820496,0.8207712173461914,0.7489792704582214
0.76920485496521,0.7689995765686035,0.782700777053833,0.7583361864089966
0.7501855492591858,0.77464759349823,0.808191180229187,0.7532324194908142
0.7446524500846863,0.7752826809883118,0.7715892791748047,0.7685437202453613
0.7242895364761353,0.7825978398323059,0.7441285252571106,0.7708404064178467
0.7037272453308105,0.7886314392089844,0.7513558864593506,0.7747533321380615
0.689975917339325,0.7939278483390808,0.7385982275009155,0.7768799066543579
0.6780452132225037,0.7986004948616028,0.7289255857467651,0.7799421548843384
0.6555379033088684,0.8054620027542114,0.7479259967803955,0.7751786112785339
0.6423071622848511,0.8076621890068054,0.7342110872268677,0.7744981050491333
0.6399103403091431,0.8098284006118774,0.7063945531845093,0.7873426079750061
0.6220946311950684,0.8162362575531006,0.69488924741745,0.7949132323265076
0.613840639591217,0.8189241886138916,0.6824967861175537,0.7969547510147095
0.597248375415802,0.8240957856178284,0.6786379814147949,0.8021435737609863
0.5843050479888916,0.8252866268157959,0.6819438934326172,0.7924464344978333
0.5696054100990295,0.8313996195793152,0.6458445191383362,0.8080980181694031
0.566274881362915,0.8318192362785339,0.6281518340110779,0.8146478533744812
0.5504317283630371,0.8356072902679443,0.6634700298309326,0.8049506545066833
0.5468398332595825,0.8376600742340088,0.6819894909858704,0.7980605363845825
0.5273717641830444,0.8437163233757019,0.6373956203460693,0.8177951574325562
0.523571252822876,0.845927894115448,0.640778124332428,0.8086934089660645
0.5150631070137024,0.8464042544364929,0.6197502613067627,0.8147329092025757
0.5061831474304199,0.8509180545806885,0.5911253094673157,0.8212827444076538
0.4935663640499115,0.8565433621406555,0.5850325226783752,0.824855387210846
0.4765026867389679,0.8597416281700134,0.6180692911148071,0.8136270642280579
0.4733584523200989,0.8610799312591553,0.6158309578895569,0.8149880766868591
0.46565404534339905,0.8634048700332642,0.6134277582168579,0.8194964528083801
0.4596511125564575,0.8641534447669983,0.5996349453926086,0.8217931389808655
0.44047075510025024,0.8702664375305176,0.5907696485519409,0.8280027508735657
0.43958327174186707,0.8699148297309875,0.6186732649803162,0.8233242630958557
0.4316042363643646,0.8727274537086487,0.5837911367416382,0.8288533687591553
0.4233695864677429,0.8749390244483948,0.5773815512657166,0.8327662348747253
0.4220166802406311,0.8745760917663574,0.5500411987304688,0.8423783779144287
0.41782888770103455,0.8770598769187927,0.5769110321998596,0.8314902782440186
0.4088006019592285,0.8791126608848572,0.5347663760185242,0.8456107378005981
0.4106147289276123,0.8783867955207825,0.5470099449157715,0.8407621383666992
0.39035093784332275,0.8845791816711426,0.5584815144538879,0.8383803963661194
0.38477668166160583,0.8859514594078064,0.5351802110671997,0.8451854586601257
0.38084203004837036,0.8870289325714111,0.5666135549545288,0.8388057351112366
0.37448614835739136,0.888752818107605,0.5278034806251526,0.8453555703163147
0.36215394735336304,0.8932212591171265,0.5373660922050476,0.8473970890045166
0.36436161398887634,0.8918149471282959,0.5227919220924377,0.8507145047187805
0.3545148968696594,0.8950698971748352,0.5331204533576965,0.8445900082588196
0.3575212061405182,0.8944574594497681,0.5347890257835388,0.8524158000946045
0.3496364653110504,0.8966917395591736,0.5232929587364197,0.8507145047187805
0.3446270823478699,0.8977691531181335,0.5208912491798401,0.8489282131195068
0.33462393283843994,0.9004343748092651,0.4989355206489563,0.8521605730056763
0.3371962904930115,0.8996971845626831,0.5289835929870605,0.8510547876358032
0.33273845911026,0.9014551043510437,0.5419765114784241,0.8428036570549011
0.33472850918769836,0.9000147581100464,0.5335525274276733,0.8440796136856079
0.31638455390930176,0.9064566493034363,0.5146394968032837,0.8522456884384155
0.3148502707481384,0.9055606722831726,0.5075401663780212,0.8541170358657837
0.3147030472755432,0.9062864780426025,0.5128436088562012,0.8527560234069824
0.30767515301704407,0.9079650044441223,0.5251631140708923,0.8549676537513733
0.3020782172679901,0.9104487895965576,0.5129023790359497,0.8598162531852722
0.30904412269592285,0.9073412418365479,0.5124408006668091,0.8504593372344971
0.2968878149986267,0.9121612906455994,0.528738796710968,0.8543722629547119
