loss,accuracy,roc_auc,val_loss,val_accuracy,val_roc_auc
0.23572313785552979,0.9091104865074158,0.9509808421134949,0.14762622117996216,0.9480265378952026,0.9825381636619568
0.13845320045948029,0.9546913504600525,0.9800348281860352,0.12104956805706024,0.9610411524772644,0.9888562560081482
0.1177578866481781,0.9615755677223206,0.9849238991737366,0.0914032906293869,0.9703130125999451,0.9902583360671997
0.10186458379030228,0.9671554565429688,0.9880168437957764,0.08743924647569656,0.9701429009437561,0.9910587668418884
0.09300003945827484,0.9697866439819336,0.9898216724395752,0.07293794304132462,0.9771180748939514,0.9925692677497864
0.08279268443584442,0.9742097854614258,0.991280198097229,0.06868594139814377,0.9772031307220459,0.9938080310821533
0.07694114744663239,0.9757975935935974,0.9922906160354614,0.074710913002491,0.9745661616325378,0.9935799241065979
0.0735790804028511,0.9771245121955872,0.9931232929229736,0.06736640632152557,0.9783089756965637,0.9937593340873718
0.07191671431064606,0.9776462316513062,0.993171215057373,0.07034455239772797,0.977968692779541,0.9932933449745178
0.0630301982164383,0.9810599684715271,0.9944158792495728,0.05910666659474373,0.9808608293533325,0.9954167604446411
0.05932767689228058,0.9815589785575867,0.9950984120368958,0.06008300185203552,0.9806056618690491,0.9945935606956482
0.05678148195147514,0.9823302030563354,0.9953519701957703,0.05830047279596329,0.9810309410095215,0.9952834844589233
0.05435691773891449,0.9836117625236511,0.995413064956665,0.05988476052880287,0.9823068976402283,0.9942127466201782
0.05091977119445801,0.9843035936355591,0.9961358904838562,0.06416831910610199,0.9796699285507202,0.994971752166748
0.049602121114730835,0.9852108955383301,0.9962183833122253,0.05828035995364189,0.980945885181427,0.9948534369468689
0.04770445078611374,0.9856985807418823,0.9965115785598755,0.05999208986759186,0.9820517301559448,0.9948959946632385
0.04571449011564255,0.9864470958709717,0.9966093897819519,0.059942085295915604,0.9820517301559448,0.9944957494735718
0.042897213250398636,0.9871162176132202,0.9969794154167175,0.08542343229055405,0.9745661616325378,0.9914914965629578
0.04328388348221779,0.9862769842147827,0.9970166683197021,0.05348602309823036,0.983923077583313,0.9951590895652771
0.042758066207170486,0.9870935678482056,0.9968962073326111,0.054105449467897415,0.9827322363853455,0.9950626492500305
0.04143477976322174,0.9873771071434021,0.9968776106834412,0.05447463318705559,0.9835828542709351,0.9964287877082825
0.039895493537187576,0.9879441261291504,0.9974096417427063,0.05713560804724693,0.9816263914108276,0.9956181049346924
0.04065240919589996,0.9878647923469543,0.9973161816596985,0.05632704868912697,0.9827322363853455,0.9947370886802673
0.03841680660843849,0.9881823062896729,0.9973199963569641,0.056732162833213806,0.9827322363853455,0.9950095415115356
0.04053304344415665,0.9874565005302429,0.9971330761909485,0.05686014145612717,0.981115996837616,0.995520293712616
0.03550197556614876,0.9887380599975586,0.9977113604545593,0.0731019526720047,0.9788193106651306,0.9916177988052368
0.03705201670527458,0.988409161567688,0.997666597366333,0.05320725589990616,0.9834977984428406,0.9957598447799683
0.03557584807276726,0.9890215992927551,0.9977133274078369,0.05093295872211456,0.9840081930160522,0.9965056777000427
0.03588837385177612,0.989010214805603,0.9977234601974487,0.0664755254983902,0.9816263914108276,0.9923434257507324
0.03365204483270645,0.9894185066223145,0.9980136156082153,0.06153681129217148,0.9804355502128601,0.9947808980941772
0.040683310478925705,0.9871842861175537,0.9972183108329773,0.055982556194067,0.9831575155258179,0.9945061802864075
0.03390783444046974,0.989702045917511,0.9979847073554993,0.05790732800960541,0.983923077583313,0.9955323934555054
0.03365262597799301,0.9894525408744812,0.9979317784309387,0.058672744780778885,0.9819666743278503,0.9953811764717102
0.03182253986597061,0.9897587895393372,0.9982328414916992,0.0552281029522419,0.9831575155258179,0.9951792359352112
0.03253307566046715,0.9904052019119263,0.9979960918426514,0.055010728538036346,0.9832425713539124,0.9952064752578735
0.033170126378536224,0.9897247552871704,0.9980227947235107,0.0932747945189476,0.9719292521476746,0.9916282296180725
0.03018561191856861,0.9907341003417969,0.9981915950775146,0.04944079369306564,0.9836679100990295,0.99656742811203
0.03204986825585365,0.9898154735565186,0.9981472492218018,0.04746900126338005,0.9834127426147461,0.997418999671936
0.03073841519653797,0.9901556968688965,0.9984478950500488,0.04817968234419823,0.9850289225578308,0.9967972636222839
0.028088487684726715,0.9915053248405457,0.9983231425285339,0.04415224492549896,0.9852840900421143,0.9971339106559753
0.03022582083940506,0.9907341003417969,0.9981083273887634,0.04441234469413757,0.9851139783859253,0.99687659740448
0.030030053108930588,0.9905186295509338,0.9982880353927612,0.05137643590569496,0.9840932488441467,0.9951902031898499
0.03055264614522457,0.990609347820282,0.9982527494430542,0.0514121912419796,0.9848588109016418,0.9964640140533447
0.027240043506026268,0.9915620684623718,0.9985677599906921,0.052527058869600296,0.9841783046722412,0.9957991242408752
0.02873357944190502,0.9910857081413269,0.9984428882598877,0.04901610687375069,0.9830724596977234,0.9968651533126831
0.026548027992248535,0.9919703602790833,0.9984863996505737,0.04703154042363167,0.985454261302948,0.9963653087615967
0.0265315230935812,0.9914599657058716,0.9986443519592285,0.051892757415771484,0.9845185279846191,0.9960135817527771
0.027457885444164276,0.9917321801185608,0.9983044862747192,0.04478098452091217,0.9853691458702087,0.9971745014190674
0.026318911463022232,0.9921290874481201,0.9984226822853088,0.05032536759972572,0.9840081930160522,0.9964637160301208
0.028463829308748245,0.991346538066864,0.9983091950416565,0.049769312143325806,0.983752965927124,0.9966223239898682
