loss,accuracy,roc_auc,val_loss,val_accuracy,val_roc_auc
0.39022523164749146,0.826806366443634,0.8548378944396973,0.407920241355896,0.7883633971214294,0.9038770198822021
0.26429611444473267,0.8946616053581238,0.9391337037086487,1.1497477293014526,0.2487240582704544,0.7398597598075867
0.22234083712100983,0.9136924147605896,0.9571181535720825,0.7610738277435303,0.7938074469566345,0.8817962408065796
0.19822952151298523,0.9239109754562378,0.9659039974212646,0.2454143911600113,0.9142565727233887,0.9603201746940613
0.1843412220478058,0.9301260113716125,0.9702011942863464,0.2578323781490326,0.9050697684288025,0.9455860257148743
0.1685202419757843,0.9365905523300171,0.9752196669578552,0.3316187858581543,0.8962231874465942,0.9314684867858887
0.15816323459148407,0.9417168498039246,0.9778652191162109,0.7947125434875488,0.7602075338363647,0.9165235757827759
0.14780156314373016,0.9453347325325012,0.9802952408790588,1.6913124322891235,0.7675229907035828,0.6549696326255798
0.14121213555335999,0.9482154250144958,0.9820644855499268,7.656744956970215,0.7521265745162964,0.5
0.1320328414440155,0.951209545135498,0.9842525124549866,0.24556177854537964,0.9011568427085876,0.9584879279136658
0.12548404932022095,0.9535685777664185,0.9855469465255737,0.9163163304328918,0.7580809593200684,0.8809207677841187
0.12142845243215561,0.9557347297668457,0.9866487383842468,0.4320238530635834,0.8173698782920837,0.8547438383102417
0.1160082221031189,0.9575493335723877,0.987321138381958,0.39936524629592896,0.8201769590377808,0.9331777095794678
0.10769649595022202,0.9612126350402832,0.9892339706420898,0.7851420640945435,0.8006975054740906,0.8660017251968384
