loss,accuracy,roc_auc,val_loss,val_accuracy,val_roc_auc
0.1765548288822174,0.9371349215507507,0.9716098308563232,0.1890496015548706,0.9310139417648315,0.9837621450424194
0.14007507264614105,0.9527633190155029,0.9807989597320557,0.7024919390678406,0.8080129027366638,0.921425461769104
0.11919897049665451,0.9603393077850342,0.9853813052177429,0.0992327481508255,0.967505931854248,0.9897555112838745
0.10436809808015823,0.9650232791900635,0.9884235858917236,0.12270137667655945,0.9552568793296814,0.9922454357147217
0.09330038726329803,0.9691288471221924,0.9903927445411682,0.142828106880188,0.9513440132141113,0.9885945320129395
0.0831102728843689,0.9728261232376099,0.9921254515647888,0.1871049702167511,0.9334807991981506,0.9930202960968018
0.07676398009061813,0.9745500087738037,0.9932352900505066,0.2320212572813034,0.9228479266166687,0.993374764919281
0.07055456191301346,0.9769203662872314,0.9941744208335876,0.09616793692111969,0.9685267210006714,0.9952920079231262
0.06489396095275879,0.9788824319839478,0.9949479699134827,0.14785459637641907,0.9469206929206848,0.9939138293266296
0.05989251658320427,0.9798804521560669,0.9957191348075867,0.856354832649231,0.6803334355354309,0.9743615388870239
0.05536876618862152,0.9815362691879272,0.9961987137794495,0.07912609726190567,0.972354531288147,0.9959442615509033
0.05265739560127258,0.9825683832168579,0.9966434836387634,0.06943520158529282,0.974991500377655,0.9962624311447144
0.048394933342933655,0.9839406609535217,0.9970871210098267,0.0789080411195755,0.975161612033844,0.9924848079681396
0.043994802981615067,0.9845417737960815,0.9976264834403992,0.3950836658477783,0.8459510207176208,0.9907001256942749
0.043409571051597595,0.985335648059845,0.997403621673584,0.07209350913763046,0.9800952672958374,0.9925898313522339
0.03871353343129158,0.9866512417793274,0.9980554580688477,0.10698270797729492,0.9681013822555542,0.9889078140258789
0.03569834679365158,0.988273024559021,0.998232364654541,0.06986989825963974,0.979840099811554,0.9938747882843018
0.03414959833025932,0.9881596565246582,0.9984848499298096,0.057918015867471695,0.9805206060409546,0.9966534972190857
0.030516404658555984,0.9892257452011108,0.9987304210662842,0.10054558515548706,0.9631677269935608,0.9928441643714905
0.028190072625875473,0.9898495078086853,0.9988585114479065,0.08115021884441376,0.9687818884849548,0.9945377707481384
0.02558031864464283,0.9908815622329712,0.9990397691726685,0.32593750953674316,0.892055094242096,0.9892970323562622
0.026425082236528397,0.990790843963623,0.9990090131759644,0.05058617889881134,0.983752965927124,0.9967222213745117
0.02372075989842415,0.9913692474365234,0.9992510080337524,0.2177548110485077,0.9248894453048706,0.993586003780365
0.02273615263402462,0.9920724034309387,0.9991662502288818,0.09035757184028625,0.9800102114677429,0.9908763766288757
0.020480317994952202,0.9926848411560059,0.9993181824684143,0.26685747504234314,0.9430928826332092,0.9861297011375427
0.019365938380360603,0.9929683804512024,0.9993603229522705,0.11612363904714584,0.9678462147712708,0.9948498606681824
0.017483189702033997,0.9935014247894287,0.9994824528694153,0.08227063715457916,0.9762674570083618,0.9953169822692871
0.01797778159379959,0.9936375021934509,0.9994415640830994,0.1518489420413971,0.9707383513450623,0.9800403118133545
0.015926221385598183,0.9944881200790405,0.9995951056480408,0.06647377461194992,0.9796699285507202,0.9954041242599487
0.016248580068349838,0.9945334792137146,0.9993746280670166,0.14215315878391266,0.9728649258613586,0.9922382831573486
0.015985507518053055,0.9944994449615479,0.9994037747383118,0.05340585857629776,0.9853691458702087,0.9957496523857117
0.014203367754817009,0.9950438141822815,0.999610185623169,0.2780033349990845,0.9477713704109192,0.9849370718002319
